"wavelength_nm","band","transmission","qe_pct","qe","spectral_response","band_fullname","relative_spectral_response"
693,"green",0.00579486377340141,47.744,0.47744,0.00276669975997277,"green",0.00458061844047237
693,"red",0.00121697182664096,47.744,0.47744,0.00058103102891146,"red",0.00124728129871948
693,"re",0.00140488153719574,47.744,0.47744,0.000670746641118734,"red edge",0.00183549326699123
693,"nir",0.000332512906690947,47.744,0.47744,0.000158754962170526,"near infrared",0.000898990261156403
694,"blue",0.000352175990411805,47.529,0.47529,0.000167385726482827,"blue",0.00028467980149076
694,"green",0.00592208039734664,47.529,0.47529,0.00281470559205488,"green",0.00466009811617369
694,"red",0.00102464714887369,47.529,0.47529,0.000487004543388176,"red",0.00104543755691928
694,"re",0.00358759512341158,47.529,0.47529,0.00170514808620629,"red edge",0.00466612523953078
694,"nir",0.000390508476429819,47.529,0.47529,0.000185604773762329,"near infrared",0.00105103413307637
695,"blue",0.000439666252212626,47.314,0.47314,0.000208023690571882,"blue",0.000353794461342284
695,"green",0.00598071767480864,47.314,0.47314,0.00282971676065896,"green",0.00468495098843532
695,"red",0.00100901540857185,47.314,0.47314,0.000477405550411685,"red",0.00102483169625028
695,"re",0.00345590110761647,47.314,0.47314,0.00163512505005766,"red edge",0.00447450771436401
695,"nir",0.000389962415626366,47.314,0.47314,0.000184506817329459,"near infrared",0.00104481667614256
696,"blue",0.000509652414129697,47.1,0.471,0.000240046287055087,"blue",0.000408256610544671
696,"green",0.00656050301053081,47.1,0.471,0.00308999691796001,"green",0.00511587743208889
696,"red",0.00107642789695176,47.1,0.471,0.000506997539464279,"red",0.00108835590184453
696,"re",0.00280656393551607,47.1,0.471,0.00132189161362807,"red edge",0.00361734671150889
696,"nir",0.000439526175389162,47.1,0.471,0.000207016828608295,"near infrared",0.00117228532746231
697,"blue",0.000414583483106539,46.885,0.46885,0.000194377466054501,"blue",0.000330585765067307
697,"green",0.00720616142300237,46.885,0.46885,0.00337860878317466,"green",0.00559371057143696
697,"red",0.00100681741079001,46.885,0.46885,0.000472046343048896,"red",0.00101332725193155
697,"re",0.00322397502180018,46.885,0.46885,0.00151156068897101,"red edge",0.00413637474595089
697,"nir",0.000360570576791074,46.885,0.46885,0.000169053514928495,"near infrared",0.000957308429652296
698,"blue",0.000465268531209367,46.667,0.46667,0.000217126865459475,"blue",0.000369276605933637
698,"green",0.008223127168975,46.667,0.46667,0.00383748675594556,"green",0.00635344060590288
698,"red",0.00157725522424289,46.667,0.46667,0.00073605769549743,"red",0.00158007223829763
698,"re",0.00424321798071139,46.667,0.46667,0.00198018253505858,"red edge",0.00541875499287108
698,"nir",0.000329142550979922,46.667,0.46667,0.0001536009542658,"near infrared",0.000869804383443211
699,"blue",0.000500508946628195,46.435,0.46435,0.000232411329366802,"blue",0.000395271523436218
699,"green",0.00963698931460437,46.435,0.46435,0.00447493598823654,"green",0.00740881775615996
699,"red",0.00116167990211986,46.435,0.46435,0.000539426062549357,"red",0.00115796920711824
699,"re",0.00440981431834564,46.435,0.46435,0.0020476972787238,"red edge",0.00560350859404223
699,"nir",0.000290140455748493,46.435,0.46435,0.000134726720626813,"near infrared",0.000762924245674575
700,"blue",0.000396486856399335,46.203,0.46203,0.000183188822262185,"blue",0.000311556777586262
700,"green",0.0108855050147971,46.203,0.46203,0.0050294298819867,"green",0.00832685193955337
700,"red",0.00157494973190349,46.203,0.46203,0.00072767402463137,"red",0.00156207527193002
700,"re",0.00467799833915337,46.203,0.46203,0.00216137557263903,"red edge",0.00591458841210356
700,"nir",0.000208851691579093,46.203,0.46203,9.64957470602883e-05,"near infrared",0.000546431655830891
701,"blue",0.000415887512457537,45.971,0.45971,0.000191187648351854,"blue",0.000325160710676697
701,"green",0.011566534562314,45.971,0.45971,0.00531725160364137,"green",0.0088033768971414
701,"red",0.00157756354758257,45.971,0.45971,0.000725221738459183,"red",0.00155681102522119
701,"re",0.00567132118910435,45.971,0.45971,0.00260716306384316,"red edge",0.00713448261425618
701,"nir",0.000361259298185567,45.971,0.45971,0.000166074511968887,"near infrared",0.000940439069400318
702,"blue",0.00050254968917492,45.74,0.4574,0.000229866227828608,"blue",0.000390942964389451
702,"green",0.0117962279753267,45.74,0.4574,0.00539559467591443,"green",0.0089330836787478
702,"red",0.00119323570616335,45.74,0.4574,0.000545786011999116,"red",0.00117162191345365
702,"re",0.00734780155554557,45.74,0.4574,0.00336088443150654,"red edge",0.00919703561224974
702,"nir",0.000343375445416262,45.74,0.4574,0.000157059928733398,"near infrared",0.000889391704163423
703,"blue",0.000569084079053614,45.508,0.45508,0.000258978782695719,"blue",0.000440455885918683
703,"green",0.0108302816950583,45.508,0.45508,0.00492864459378713,"green",0.00815998925487238
703,"red",0.00174493546475894,45.508,0.45508,0.000794085231302499,"red",0.00170463815064835
703,"re",0.0105653280094755,45.508,0.45508,0.00480806947055211,"red edge",0.0131572468640395
703,"nir",0.000184452852183496,45.508,0.45508,8.39408039716654e-05,"near infrared",0.000475336104474699
704,"blue",0.00039929860062995,45.276,0.45276,0.000180786434421216,"blue",0.000307470937604315
704,"green",0.00986542734530841,45.276,0.45276,0.00446667088486184,"green",0.00739513384094867
704,"red",0.00116709666063389,45.276,0.45276,0.0005284146840686,"red",0.00113433142226895
704,"re",0.0127237214007352,45.276,0.45276,0.00576079210139687,"red edge",0.0157643653600919
704,"nir",0.000250164453280442,45.276,0.45276,0.000113264457867253,"near infrared",0.000641388736236457
705,"blue",0.000308541133680609,45.044,0.45044,0.000138979268255094,"blue",0.000236367767608012
705,"green",0.0082251417479313,45.044,0.45044,0.00370493284893817,"green",0.00613398098849912
705,"red",0.000914596052311298,45.044,0.45044,0.000411970645803101,"red",0.000884364614905786
705,"re",0.0175004529222678,45.044,0.45044,0.00788290401430631,"red edge",0.0215715090551397
705,"nir",0.000400188116484254,45.044,0.45044,0.000180260735189167,"near infrared",0.00102077215847834
706,"blue",0.000414982185959664,44.812,0.44812,0.000185961817172245,"blue",0.000316272924279999
706,"green",0.00673465370253219,44.812,0.44812,0.00301793301717872,"green",0.00499656660639438
706,"red",0.000912334527427408,44.812,0.44812,0.00040883534843077,"red",0.000877634169225873
706,"re",0.0226179050576737,44.812,0.44812,0.0101355356144447,"red edge",0.0277358189176081
706,"nir",0.000293444204680189,44.812,0.44812,0.000131498217001286,"near infrared",0.000744642024585078
707,"blue",0.000531111190929445,44.581,0.44581,0.000236774680028256,"blue",0.000402692453680617
707,"green",0.00610685878064311,44.581,0.44581,0.00272249871299851,"green",0.00450743806369723
707,"red",0.000687780791093329,44.581,0.44581,0.000306619554477317,"red",0.000658210692874262
707,"re",0.0325621872380053,44.581,0.44581,0.0145165486925751,"red edge",0.0397244290940181
707,"nir",0.00031421064048441,44.581,0.44581,0.000140078245634355,"near infrared",0.000793228614107151
708,"blue",0.00081711967843152,44.349,0.44349,0.000362384406187595,"blue",0.000616322090207708
708,"green",0.00553168542832154,44.349,0.44349,0.00245324717060632,"green",0.00406165836687194
708,"red",0.000601111390455907,44.349,0.44349,0.00026658689055329,"red",0.000572273814177944
708,"re",0.0450809075789194,44.349,0.44349,0.019992931702175,"red edge",0.0547105110590656
708,"nir",0.000375526004268519,44.349,0.44349,0.000166542027633046,"near infrared",0.000943086495491888
709,"blue",0.00103340116663443,44.117,0.44117,0.000455905592684111,"blue",0.000775377425249912
709,"green",0.00383283941687503,44.117,0.44117,0.00169093376554276,"green",0.00279955291865091
709,"red",0.000831633932805568,44.117,0.44117,0.000366891942135832,"red",0.000787595559111918
709,"re",0.0712386671576874,44.117,0.44117,0.0314283627899569,"red edge",0.0860034844115038
709,"nir",0.000305369355024711,44.117,0.44117,0.000134719798356252,"near infrared",0.000762885046560832
710,"blue",0.00100530886144503,43.912,0.43912,0.000441451227237742,"blue",0.000750794290400778
710,"green",0.0037330465184867,43.912,0.43912,0.00163925538719788,"green",0.00271399288201629
710,"red",0.000872350604441699,43.912,0.43912,0.000383066597422439,"red",0.000822317190226894
710,"re",0.105229716860919,43.912,0.43912,0.0462084732679668,"red edge",0.126449148399512
710,"nir",0.000344855069902981,43.912,0.43912,0.000151432758295797,"near infrared",0.000857526423531522
711,"blue",0.000864358741541861,43.765,0.43765,0.000378286603235795,"blue",0.000643367611914203
711,"green",0.00283959654466255,43.765,0.43765,0.00124274942777157,"green",0.00205752753807769
711,"red",0.000790038645518154,43.765,0.43765,0.00034576041321102,"red",0.000742233161013065
711,"re",0.195411315460681,43.765,0.43765,0.0855217622113671,"red edge",0.234029675435082
711,"nir",0.000252858892319368,43.765,0.43765,0.000110663694223571,"near infrared",0.000626661252098179
712,"blue",0.00092757786472697,43.617,0.43617,0.000404581637257962,"blue",0.000688088659657729
712,"green",0.00258128690549119,43.617,0.43617,0.00112587990956809,"green",0.00186403539340884
712,"red",0.000637731010529019,43.617,0.43617,0.000278159134862442,"red",0.000597115592315094
712,"re",0.360162074230262,43.617,0.43617,0.157091891917013,"red edge",0.429880810780758
712,"nir",0.000247941734795863,43.617,0.43617,0.000108144746465912,"near infrared",0.000612397071177236
713,"blue",0.000944816493148876,43.47,0.4347,0.000410711729571816,"blue",0.00069851436022191
713,"green",0.00236962717930297,43.47,0.4347,0.001030076934843,"green",0.00170542155354564
713,"red",0.000765942088560056,43.47,0.4347,0.000332955025897056,"red",0.000714744233012972
713,"re",0.506366935197952,43.47,0.4347,0.22011770673055,"red edge",0.602350491052185
713,"nir",0.0002737820869427,43.47,0.4347,0.000119013073193992,"near infrared",0.000673941729372643
714,"blue",0.00111597674174792,43.322,0.43322,0.000483463444060034,"blue",0.000822246198496323
714,"green",0.00283539316899025,43.322,0.43322,0.00122834902866996,"green",0.00203368587132754
714,"red",0.000762291148246007,43.322,0.43322,0.000330239771243135,"red",0.000708915480016008
714,"re",0.712467651789184,43.322,0.43322,0.30865523610811,"red edge",0.844632791232624
714,"nir",0.00041923521291925,43.322,0.43322,0.000181621078940878,"near infrared",0.00102847545019214
715,"blue",0.000908265730784591,43.174,0.43174,0.000392134646608939,"blue",0.000666919549832317
715,"green",0.00251193151355797,43.174,0.43174,0.00108450131166352,"green",0.00179552793504825
715,"red",0.0013514621340479,43.174,0.43174,0.00058348026175384,"red",0.00125253899093987
715,"re",0.79428005770321,43.174,0.43174,0.342922472112784,"red edge",0.938404831387863
715,"nir",0.000472218394100464,43.174,0.43174,0.000203875569468934,"near infrared",0.0011544971504161
716,"blue",0.000744901562756078,43.017,0.43017,0.000320434305250782,"blue",0.000544975825157836
716,"green",0.00208990535432723,43.017,0.43017,0.000899014586270945,"green",0.00148843139819655
716,"red",0.000803767363905984,43.017,0.43017,0.000345756606931437,"red",0.000742224990190672
716,"re",0.848948696184042,43.017,0.43017,0.365192260637489,"red edge",0.999345944452908
716,"nir",0.000528474934875704,43.017,0.43017,0.000227334062735482,"near infrared",0.00128733682169123
717,"blue",0.00100086618031109,42.845,0.42845,0.000428821114954287,"blue",0.000729313738066892
717,"green",0.00207246789130872,42.845,0.42845,0.000887948868031221,"green",0.00147011071383489
717,"red",0.00111270210381754,42.845,0.42845,0.000476737216380625,"red",0.0010233970043031
717,"re",0.852914629451905,42.845,0.42845,0.365431272988669,"red edge",1
717,"nir",0.000473608706119916,42.845,0.42845,0.000202917650137078,"near infrared",0.00114907268910454
718,"blue",0.000798734375464141,42.672,0.42672,0.000340835932698058,"blue",0.000579673713525126
718,"green",0.00185028891168246,42.672,0.42672,0.000789555284393139,"green",0.00130720779601297
718,"red",0.000851136654865478,42.672,0.42672,0.000363197033364197,"red",0.000779663812988188
718,"re",0.855740368105845,42.672,0.42672,0.365161529878126,"red edge",0.99926184995516
718,"nir",0.000404068741798511,42.672,0.42672,0.000172424213500261,"near infrared",0.000976395865710238
719,"blue",0.000822003990281802,42.5,0.425,0.000349351695869766,"blue",0.000594156822809315
719,"green",0.00236536236499259,42.5,0.425,0.00100527900512185,"green",0.00166436547084032
719,"red",0.000713021172738432,42.5,0.425,0.000303033998413834,"red",0.00065051369081936
719,"re",0.859682407409503,42.5,0.425,0.365365023149039,"red edge",0.99981870779945
719,"nir",0.000392854470428583,42.5,0.425,0.000166963149932148,"near infrared",0.000945471207380403
720,"blue",0.000916231324541521,42.327,0.42327,0.00038781323273869,"blue",0.000659569943216556
720,"green",0.00279222959421676,42.327,0.42327,0.00118186702034413,"green",0.00195672907696632
720,"red",0.000904007262850541,42.327,0.42327,0.000382639154146748,"red",0.000821399610997036
720,"re",0.847243379472293,42.327,0.42327,0.358612705229237,"red edge",0.981341039304968
720,"nir",0.000433811028738832,42.327,0.42327,0.000183619194134285,"near infrared",0.00103979028454429
721,"blue",0.00103416131190531,42.155,0.42155,0.000435950701033683,"blue",0.000741439318858288
721,"green",0.00263296684730122,42.155,0.42155,0.00110992717447983,"green",0.00183762363974533
721,"red",0.00112000367507518,42.155,0.42155,0.000472137549227942,"red",0.00101352304140886
721,"re",0.790583307149649,42.155,0.42155,0.333270393128935,"red edge",0.911991987996245
721,"nir",0.000488411605119992,42.155,0.42155,0.000205889912138333,"near infrared",0.00116590387696916
722,"blue",0.000934737621485621,41.982,0.41982,0.000392421548252093,"blue",0.000667407495277468
722,"green",0.002380546518374,41.982,0.41982,0.000999401039343773,"green",0.00165463376130498
722,"red",0.000976902977848808,41.982,0.41982,0.000410123408160487,"red",0.000880399207119837
722,"re",0.694961253735927,41.982,0.41982,0.291758633543417,"red edge",0.798395362162843
722,"nir",0.000382121954284977,41.982,0.41982,0.000160422438847919,"near infrared",0.000908432771004201
723,"blue",0.000762350195683473,41.81,0.4181,0.00031873861681526,"blue",0.000542091897971463
723,"green",0.00306061041834738,41.81,0.4181,0.00127964121591104,"green",0.00211860652015537
723,"red",0.000939342356294373,41.81,0.4181,0.000392739039166677,"red",0.000843080721088824
723,"re",0.475306038067924,41.81,0.4181,0.198725454516199,"red edge",0.543810749668272
723,"nir",0.000400847694897839,41.81,0.4181,0.000167594421236786,"near infrared",0.0009490459413431
724,"blue",0.000787488981099885,41.617,0.41617,0.000327729289264339,"blue",0.00055738270503042
724,"green",0.00356101757560407,41.617,0.41617,0.00148198868443915,"green",0.00245361813187137
724,"red",0.000805409533737302,41.617,0.41617,0.000335187285655453,"red",0.000719536155839793
724,"re",0.321061745883062,41.617,0.41617,0.133616266784154,"red edge",0.365639934676026
724,"nir",0.000537329306923622,41.617,0.41617,0.000223620337662404,"near infrared",0.00126630691101844
725,"blue",0.000472196240533446,41.418,0.41418,0.000195574238904143,"blue",0.000332621165960946
725,"green",0.00288649915551459,41.418,0.41418,0.00119553022023103,"green",0.0019793502179601
725,"red",0.00114869020763901,41.418,0.41418,0.000475764510199925,"red",0.00102130892609735
725,"re",0.150743944688516,41.418,0.41418,0.0624351270110896,"red edge",0.170853267429648
725,"nir",0.000371588804153054,41.418,0.41418,0.000153904650904112,"near infrared",0.000871524142727931
726,"blue",0.000301668092445372,41.22,0.4122,0.000124347587705982,"blue",0.000211483065658085
726,"green",0.00386442975365845,41.22,0.4122,0.00159291794445801,"green",0.00263727543411343
726,"red",0.000936253220487052,41.22,0.4122,0.000385923577484763,"red",0.000828450180764813
